,smiles
3665,O=C(O)N(CC(=O)O)CC(=O)O
3666,O=C(O)N(CC(=O)O)CC(=O)O
3667,CN(CCOCCCC(=O)O)CC(=O)O
3668,CN(CCOCCCC(=O)O)CC(=O)O
3669,CN(N(CC(=O)O)CC(=O)O)
3670,CCOCCN(CC(=O)O)CC(=O)O
3671,CCOCCN(CC(=O)O)CC(=O)O
3672,O=C(O)CN(CCOCCCC(=O)O)CC(=O)O
3673,O=C(O)CN(CCOCCCC(=O)O)CC(=O)O
3674,O=C(O)CN(N(CC(=O)O)CC(=O)O)
3675,O=C(O)CCOCCN(CC(=O)O)CC(=O)O
3676,O=C(O)CCOCCN(CC(=O)O)CC(=O)O
3677,CN(CCOCCN(CC(=O)O)CC(=O)O)
3678,CN(N(CC(=O)O)CC(=O)O)CC(=O)O
3679,O=C(O)CN(CCOCCN(CC(=O)O)CC(=O)O)
3680,O=C(O)CN(N(CC(=O)O)CC(=O)O)CC(=O)O
3681,CN(CCOCCN(CC(=O)O)CC(=O)O)CC(=O)O
3682,CCN(CC(=O)O)
3683,CCN(CC(=O)O)
3684,CCN(CC(=O)O)
3685,CCN(CC(=O)O)
3686,CCN(CC(=O)O)
3687,CCN(CC(=O)O)
3688,CCN(CC(=O)O)
3689,CCN(CC(=O)O)CC(=O)O
3690,CCN(CC(=O)O)CC(=O)O
3691,CCN(CC(=O)O)CC(=O)O
3692,CCN(CC(=O)O)CC(=O)O
3693,CCN(CC(=O)O)CC(=O)O
3694,CCN(CC(=O)O)CC(=O)O
3695,CCN(CC(=O)O)CC(=O)O
3696,CCN(CCN(CC(=O)O)CC(=O)O)
3697,CCN(CCN(CC(=O)O)CC(=O)O)
3698,CCN(CCN(CC(=O)O)CC(=O)O)
3699,CCN(CC(=O)O)CCN(CC(=O)O)
3700,CCN(CC(=O)O)CCN(CC(=O)O)
3701,CCN(CC(=O)O)CCN(CC(=O)O)
3702,CCN(CC(=O)O)CCN(CC(=O)O)
3703,CCN(CCN(CC(=O)O)CC(=O)O)CC(=O)O
3704,CCN(CCN(CC(=O)O)CC(=O)O)CC(=O)O
3705,CCN(CCN(CC(=O)O)CC(=O)O)CC(=O)O
3706,CCN(CC(=O)O)CCN(CC(=O)O)CC(=O)O
3707,CCN(CC(=O)O)CCN(CC(=O)O)CC(=O)O
3708,CCN(CC(=O)O)CCN(CC(=O)O)CC(=O)O
3709,CCN(CC(=O)O)CCN(CC(=O)O)CC(=O)O
3710,CCN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)
3711,O=C(O)CC(=O)N
3712,O=C(O)CCOCC
3713,O=C(O)OCC
3714,O=C(O)NC(=O)
3715,CC(=O)NCCOCC
3716,CC(=O)NOCC
3717,CC(=O)NNC(=O)
3718,CCOCCOCC
3719,CCOCCNC(=O)
3720,OCCNC(=O)
3721,CN(CC(=O)O)
3722,O=C(O)CC(=O)NCCOCC
3723,O=C(O)CC(=O)NOCC
3724,O=C(O)CC(=O)NNC(=O)
3725,O=C(O)CCOCCOCC
3726,O=C(O)CCOCCNC(=O)
3727,O=C(O)OCCNC(=O)
3728,O=C(O)CN(CC(=O)O)
3729,CN1CCN(CC(=O)O)CC1
3730,CN1CCN(CC(=O)O)CC1
3731,CC(=O)NCCOCCOCC
3732,CC(=O)NCCOCCNC(=O)
3733,CC(=O)NOCCNC(=O)
3734,CC(=O)NCN(CC(=O)O)
3735,CCOCCOCCNC(=O)
3736,CCOCCCN(CC(=O)O)
3737,OCCCN(CC(=O)O)
3738,NC(=O)CN(CC(=O)O)
3739,O=C(O)CN1CCN(CC(=O)O)CC1
3740,O=C(O)CN1CCN(CC(=O)O)CC1
3741,O=C(O)CC(=O)NCCOCCOCC
3742,O=C(O)CC(=O)NCCOCCNC(=O)
3743,O=C(O)CC(=O)NOCCNC(=O)
3744,O=C(O)CC(=O)NCN(CC(=O)O)
3745,O=C(O)CCOCCOCCNC(=O)
3746,O=C(O)CCOCCCN(CC(=O)O)
3747,O=C(O)OCCCN(CC(=O)O)
3748,O=C(O)NC(=O)CN(CC(=O)O)
3749,CN1CCN(CC(=O)O)CC(=O)NCC1
3750,CN1CCN(CC(=O)O)CCOCCCC1
3751,CN1CCN(CC(=O)O)OCCCC1
3752,CN1CCN(CC(=O)O)NC(=O)CC1
3753,CN1CCN(CC(=O)NCC(=O)O)CC1
3754,CN1CCN(CCOCCCC(=O)O)CC1
3755,CN1CCN(OCCCC(=O)O)CC1
3756,CN1CCN(NC(=O)CC(=O)O)CC1
3757,CC(=O)NCCOCCOCCNC(=O)
3758,CC(=O)NCCOCCCN(CC(=O)O)
3759,CC(=O)NOCCCN(CC(=O)O)
3760,CC(=O)NNC(=O)CN(CC(=O)O)
3761,CCOCCOCCCN(CC(=O)O)
3762,CCOCCNC(=O)CN(CC(=O)O)
3763,OCCNC(=O)CN(CC(=O)O)
3764,O=C(O)CN1CCN(CC(=O)O)CC(=O)NCC1
3765,O=C(O)CN1CCN(CC(=O)O)CCOCCCC1
3766,O=C(O)CN1CCN(CC(=O)O)OCCCC1
3767,O=C(O)CN1CCN(CC(=O)O)NC(=O)CC1
3768,O=C(O)CN1CCN(CC(=O)NCC(=O)O)CC1
3769,O=C(O)CN1CCN(CCOCCCC(=O)O)CC1
3770,O=C(O)CN1CCN(OCCCC(=O)O)CC1
3771,O=C(O)CN1CCN(NC(=O)CC(=O)O)CC1
3772,O=C(O)CC(=O)NCCOCCOCCNC(=O)
3773,O=C(O)CC(=O)NCCOCCCN(CC(=O)O)
3774,O=C(O)CC(=O)NOCCCN(CC(=O)O)
3775,O=C(O)CC(=O)NNC(=O)CN(CC(=O)O)
3776,O=C(O)CCOCCOCCCN(CC(=O)O)
3777,O=C(O)CCOCCNC(=O)CN(CC(=O)O)
3778,O=C(O)OCCNC(=O)CN(CC(=O)O)
3779,CN1CCN(CC(=O)O)CC(=O)NCCOCCCC1
3780,CN1CCN(CC(=O)O)CC(=O)NOCCCC1
3781,CN1CCN(CC(=O)O)CC(=O)NNC(=O)CC1
3782,CN1CCN(CC(=O)O)CCOCCOCCCC1
3783,CN1CCN(CC(=O)O)CCOCCNC(=O)CC1
3784,CN1CCN(CC(=O)O)OCCNC(=O)CC1
3785,CN1CCN(CC(=O)O)CN(CC(=O)O)CC1
3786,CN1CCN(CC(=O)NCCOCCCC(=O)O)CC1
3787,CN1CCN(CC(=O)NOCCCC(=O)O)CC1
3788,CN1CCN(CC(=O)NNC(=O)CC(=O)O)CC1
3789,CN1CCN(CCOCCOCCCC(=O)O)CC1
3790,CN1CCN(CCOCCNC(=O)CC(=O)O)CC1
3791,CN1CCN(OCCNC(=O)CC(=O)O)CC1
3792,CC(=O)NCCOCCOCCCN(CC(=O)O)
3793,CC(=O)NCCOCCNC(=O)CN(CC(=O)O)
3794,CC(=O)NOCCNC(=O)CN(CC(=O)O)
3795,CCOCCOCCNC(=O)CN(CC(=O)O)
3796,O=C(O)CN1CCN(CC(=O)O)CC(=O)NCCOCCCC1
3797,O=C(O)CN1CCN(CC(=O)O)CC(=O)NOCCCC1
3798,O=C(O)CN1CCN(CC(=O)O)CC(=O)NNC(=O)CC1
3799,O=C(O)CN1CCN(CC(=O)O)CCOCCOCCCC1
3800,O=C(O)CN1CCN(CC(=O)O)CCOCCNC(=O)CC1
3801,O=C(O)CN1CCN(CC(=O)O)OCCNC(=O)CC1
3802,O=C(O)CN1CCN(CC(=O)O)CN(CC(=O)O)CC1
3803,O=C(O)CN1CCN(CC(=O)NCCOCCCC(=O)O)CC1
3804,O=C(O)CN1CCN(CC(=O)NOCCCC(=O)O)CC1
3805,O=C(O)CN1CCN(CC(=O)NNC(=O)CC(=O)O)CC1
3806,O=C(O)CN1CCN(CCOCCOCCCC(=O)O)CC1
3807,O=C(O)CN1CCN(CCOCCNC(=O)CC(=O)O)CC1
3808,O=C(O)CN1CCN(OCCNC(=O)CC(=O)O)CC1
3809,O=C(O)CC(=O)NCCOCCOCCCN(CC(=O)O)
3810,O=C(O)CC(=O)NCCOCCNC(=O)CN(CC(=O)O)
3811,O=C(O)CC(=O)NOCCNC(=O)CN(CC(=O)O)
3812,O=C(O)CCOCCOCCNC(=O)CN(CC(=O)O)
3813,CN1CCN(CC(=O)O)CC(=O)NCCOCCOCCCC1
3814,CN1CCN(CC(=O)O)CC(=O)NCCOCCNC(=O)CC1
3815,CN1CCN(CC(=O)O)CC(=O)NOCCNC(=O)CC1
3816,CN1CCN(CC(=O)O)CC(=O)NCN(CC(=O)O)CC1
3817,CN1CCN(CC(=O)O)CCOCCOCCNC(=O)CC1
3818,CN1CCN(CC(=O)O)CCOCCCN(CC(=O)O)CC1
3819,CN1CCN(CC(=O)O)OCCCN(CC(=O)O)CC1
3820,CN1CCN(CC(=O)O)NC(=O)CN(CC(=O)O)CC1
3821,CN1CCN(CC(=O)NCCOCCOCCCC(=O)O)CC1
3822,CN1CCN(CC(=O)NCCOCCNC(=O)CC(=O)O)CC1
3823,CN1CCN(CC(=O)NOCCNC(=O)CC(=O)O)CC1
3824,CN1CCN(CCOCCOCCNC(=O)CC(=O)O)CC1
3825,CC(=O)NCCOCCOCCNC(=O)CN(CC(=O)O)
3826,O=C(O)CN1CCN(CC(=O)O)CC(=O)NCCOCCOCCCC1
3827,O=C(O)CN1CCN(CC(=O)O)CC(=O)NCCOCCNC(=O)CC1
3828,O=C(O)CN1CCN(CC(=O)O)CC(=O)NOCCNC(=O)CC1
3829,O=C(O)CN1CCN(CC(=O)O)CC(=O)NCN(CC(=O)O)CC1
3830,O=C(O)CN1CCN(CC(=O)O)CCOCCOCCNC(=O)CC1
3831,O=C(O)CN1CCN(CC(=O)O)CCOCCCN(CC(=O)O)CC1
3832,O=C(O)CN1CCN(CC(=O)O)OCCCN(CC(=O)O)CC1
3833,O=C(O)CN1CCN(CC(=O)O)NC(=O)CN(CC(=O)O)CC1
3834,O=C(O)CN1CCN(CC(=O)NCCOCCOCCCC(=O)O)CC1
3835,O=C(O)CN1CCN(CC(=O)NCCOCCNC(=O)CC(=O)O)CC1
3836,O=C(O)CN1CCN(CC(=O)NOCCNC(=O)CC(=O)O)CC1
3837,O=C(O)CN1CCN(CCOCCOCCNC(=O)CC(=O)O)CC1
3838,O=C(O)CC(=O)NCCOCCOCCNC(=O)CN(CC(=O)O)
3839,CN1CCN(CC(=O)O)CC(=O)NCCOCCOCCNC(=O)CC1
3840,CN1CCN(CC(=O)O)CC(=O)NCCOCCCN(CC(=O)O)CC1
3841,CN1CCN(CC(=O)O)CC(=O)NOCCCN(CC(=O)O)CC1
3842,CN1CCN(CC(=O)O)CC(=O)NNC(=O)CN(CC(=O)O)CC1
3843,CN1CCN(CC(=O)O)CCOCCOCCCN(CC(=O)O)CC1
3844,CN1CCN(CC(=O)O)CCOCCNC(=O)CN(CC(=O)O)CC1
3845,CN1CCN(CC(=O)O)OCCNC(=O)CN(CC(=O)O)CC1
3846,CN1CCN(CC(=O)NCCOCCOCCNC(=O)CC(=O)O)CC1
3847,O=C(O)CN1CCN(CC(=O)O)CC(=O)NCCOCCOCCNC(=O)CC1
3848,O=C(O)CN1CCN(CC(=O)O)CC(=O)NCCOCCCN(CC(=O)O)CC1
3849,O=C(O)CN1CCN(CC(=O)O)CC(=O)NOCCCN(CC(=O)O)CC1
3850,O=C(O)CN1CCN(CC(=O)O)CC(=O)NNC(=O)CN(CC(=O)O)CC1
3851,O=C(O)CN1CCN(CC(=O)O)CCOCCOCCCN(CC(=O)O)CC1
3852,O=C(O)CN1CCN(CC(=O)O)CCOCCNC(=O)CN(CC(=O)O)CC1
3853,O=C(O)CN1CCN(CC(=O)O)OCCNC(=O)CN(CC(=O)O)CC1
3854,O=C(O)CN1CCN(CC(=O)NCCOCCOCCNC(=O)CC(=O)O)CC1
3855,CN1CCN(CC(=O)O)CC(=O)NCCOCCOCCCN(CC(=O)O)CC1
3856,CN1CCN(CC(=O)O)CC(=O)NCCOCCNC(=O)CN(CC(=O)O)CC1
3857,CN1CCN(CC(=O)O)CC(=O)NOCCNC(=O)CN(CC(=O)O)CC1
3858,CN1CCN(CC(=O)O)CCOCCOCCNC(=O)CN(CC(=O)O)CC1
3859,O=C(O)CN1CCN(CC(=O)O)CC(=O)NCCOCCOCCCN(CC(=O)O)CC1
3860,O=C(O)CN1CCN(CC(=O)O)CC(=O)NCCOCCNC(=O)CN(CC(=O)O)CC1
3861,O=C(O)CN1CCN(CC(=O)O)CC(=O)NOCCNC(=O)CN(CC(=O)O)CC1
3862,O=C(O)CN1CCN(CC(=O)O)CCOCCOCCNC(=O)CN(CC(=O)O)CC1
3863,CN1CCN(CC(=O)O)CC(=O)NCCOCCOCCNC(=O)CN(CC(=O)O)CC1
3864,O=C(O)C(F)
3865,O=C(O)C(F)(F)
3866,O=C(O)C(F)(F)F
3867,C(F)C(F)(F)
3868,C(F)C(F)(F)F
3869,C(F)(F)C(F)(F)F
3870,O=C(O)C(F)C(F)(F)
3871,O=C(O)C(F)C(F)(F)F
3872,O=C(O)(OC(F)(F)F)
3873,O=C(O)C(F)(F)C(F)(F)F
3874,C(F)(OC(F)(F)F)
3875,C(F)C(F)(F)C(F)(F)F
3876,O=C(O)C(F)(OC(F)(F)F)
3877,O=C(O)C(F)C(F)(F)C(F)(F)F
3878,O=C(O)(OC(F)(F)C(F)(F)F)
3879,C(F)(OC(F)(F)C(F)(F)F)
3880,C(F)(OC(F)(F)F)C(F)(F)F
3881,O=C(O)C(F)(OC(F)(F)C(F)(F)F)
3882,O=C(O)C(F)(OC(F)(F)F)C(F)(F)F
3883,C(F)(OC(F)(F)C(F)(F)F)C(F)(F)F
3884,CCN(CC(=O)O)
3885,CCN(CC(=O)O)
3886,CCN(CC(=O)O)
3887,CCN(CC(=O)O)
3888,CCN(CC(=O)O)
3889,CCN(CC(=O)O)
3890,O=C(O)CCN(CC(=O)O)
3891,O=C(O)CCN(CC(=O)O)
3892,O=C(O)CCN(CC(=O)O)
3893,O=C(O)CCN(CC(=O)O)
3894,O=C(O)CCN(CC(=O)O)
3895,O=C(O)CCN(CC(=O)O)
3896,CN1CCN(CC(=O)O)CC1
3897,CN1CCN(CC(=O)O)CC1
3898,CN1CCN(CC(=O)O)CC1
3899,CN1CCN(CC(=O)O)CC1
3900,O=C(O)CN1CCN(CC(=O)O)CC1
3901,O=C(O)CN1CCN(CC(=O)O)CC1
3902,O=C(O)CN1CCN(CC(=O)O)CC1
3903,O=C(O)CN1CCN(CC(=O)O)CC1
3904,CCN(CC(=O)O)CCN(CC(=O)O)
3905,CCN(CC(=O)O)CCN(CC(=O)O)
3906,CCN(CC(=O)O)CCN(CC(=O)O)
3907,CCN(CCN(CC(=O)O)CC(=O)O)
3908,CCN(CC(=O)O)CCN(CC(=O)O)
3909,CCN(CC(=O)O)CCN(CC(=O)O)
3910,O=C(O)CCN(CC(=O)O)CCN(CC(=O)O)
3911,O=C(O)CCN(CC(=O)O)CCN(CC(=O)O)
3912,O=C(O)CCN(CC(=O)O)CCN(CC(=O)O)
3913,O=C(O)CCN(CCN(CC(=O)O)CC(=O)O)
3914,O=C(O)CCN(CC(=O)O)CCN(CC(=O)O)
3915,O=C(O)CCN(CC(=O)O)CCN(CC(=O)O)
3916,CN1CCN(CC(=O)O)CCN(CC(=O)O)CC1
3917,CN1CCN(CC(=O)O)CCN(CC(=O)O)CC1
3918,CN1CCN(CC(=O)O)CCN(CC(=O)O)CC1
3919,CN1CCN(CC(=O)O)CCN(CC(=O)O)CC1
3920,CN1CCN(CC(=O)O)CCN(CC(=O)O)CC1
3921,CN1CCN(CC(=O)O)CCN(CC(=O)O)CC1
3922,CN1CCN(CCN(CC(=O)O)CC(=O)O)CC1
3923,CN1CCN(CCN(CC(=O)O)CC(=O)O)CC1
3924,CN1CCN(CCN(CC(=O)O)CC(=O)O)CC1
3925,CN1CCN(CC(=O)O)CCN(CC(=O)O)CC1
3926,CN1CCN(CC(=O)O)CCN(CC(=O)O)CC1
3927,CN1CCN(CC(=O)O)CCN(CC(=O)O)CC1
3928,CN1CCN(CCN(CC(=O)O)CC(=O)O)CC1
3929,CN1CCN(CC(=O)O)CCN(CC(=O)O)CC1
3930,O=C(O)CN1CCN(CCN(CC(=O)O)CC(=O)O)CC1
3931,O=C(O)CN1CCN(CCN(CC(=O)O)CC(=O)O)CC1
3932,O=C(O)CN1CCN(CCN(CC(=O)O)CC(=O)O)CC1
3933,O=C(O)CN1CCN(CCN(CC(=O)O)CC(=O)O)CC1
3934,CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)
3935,O=C(O)CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)
3936,CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1
3937,CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1
3938,CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1
3939,CN1CCN(CC(=O)O)CCN(CCN(CC(=O)O)CC(=O)O)CC1
3940,CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1
3941,CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1
3942,CN1CCN(CCN(CC(=O)O)CCN(CC(=O)O)CC(=O)O)CC1
3943,CN1CCN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC1
3944,CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1
3945,O=C(O)CN1CCN(CC(=O)O)CCN(CCN(CC(=O)O)CC(=O)O)CC1
3946,O=C(O)CN1CCN(CCN(CC(=O)O)CCN(CC(=O)O)CC(=O)O)CC1
3947,O=C(O)CN1CCN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC1
3948,CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1
3949,O=C(O)CC(C(=O)O)
3950,O=C(O)CC(=O)O
3951,CN(CC(=O)O)
3952,CN(CC(=O)O)
3953,CC(C(=O)O)CC(=O)O
3954,N(CC(=O)O)
3955,O=C(O)CN(CC(=O)O)
3956,O=C(O)CN(CC(=O)O)
3957,O=C(O)CC(C(=O)O)CC(=O)O
3958,O=C(O)N(CC(=O)O)
3959,CN(CC(=O)O)CC(C(=O)O)
3960,CN(CC(=O)O)CC(=O)O
3961,CN(CC(C(=O)O)CC(=O)O)
3962,CN(CC(=O)O)CC(=O)O
3963,CC(C(=O)O)N(CC(=O)O)
3964,N(CC(=O)O)CC(=O)O
3965,O=C(O)CN(CC(=O)O)CC(C(=O)O)
3966,O=C(O)CN(CC(C(=O)O)CC(=O)O)
3967,O=C(O)CC(C(=O)O)N(CC(=O)O)
3968,O=C(O)N(CC(=O)O)CC(=O)O
3969,CN(CC(=O)O)CC(C(=O)O)CC(=O)O
3970,CN(CC(=O)O)N(CC(=O)O)
3971,CN(CC(C(=O)O)CC(=O)O)CC(=O)O
3972,CC(C(=O)O)N(CC(=O)O)CC(=O)O
3973,O=C(O)CN(CC(=O)O)CC(C(=O)O)CC(=O)O
3974,O=C(O)CN(CC(=O)O)N(CC(=O)O)
3975,O=C(O)CN(CC(C(=O)O)CC(=O)O)CC(=O)O
3976,O=C(O)CC(C(=O)O)N(CC(=O)O)CC(=O)O
3977,CN(CC(=O)O)CC(C(=O)O)N(CC(=O)O)
3978,CN(CC(=O)O)N(CC(=O)O)CC(=O)O
3979,O=C(O)CN(CC(=O)O)CC(C(=O)O)N(CC(=O)O)
3980,O=C(O)CN(CC(=O)O)N(CC(=O)O)CC(=O)O
3981,CN(CC(=O)O)CC(C(=O)O)N(CC(=O)O)CC(=O)O
3982,O=P(O)(O)
3983,P(O)(O)c1ccccn1
3984,C(Nc1ccccn1)
3985,C(NP(=O)(O)O)
3986,CCNC(c1ccccn1)
3987,CCNC(P(=O)(O)O)
3988,O=P(O)(O)c1ccccn1
3989,O=C(Nc1ccccn1)
3990,O=C(NP(=O)(O)O)
3991,O=CCNC(c1ccccn1)
3992,O=CCNC(P(=O)(O)O)
3993,P(O)(O)C(Nc1ccccn1)
3994,P(O)(O)C(NP(=O)(O)O)
3995,P(O)(O)CCNC(c1ccccn1)
3996,P(O)(O)CCNC(P(=O)(O)O)
3997,C(Nc1ccccn1)c1ccccn1
3998,C(NP(=O)(O)O)c1ccccn1
3999,CCNC(c1ccccn1)c1ccccn1
4000,CCNC(P(=O)(O)O)c1ccccn1
4001,O=P(O)(O)C(Nc1ccccn1)
4002,O=P(O)(O)C(NP(=O)(O)O)
4003,O=P(O)(O)CCNC(c1ccccn1)
4004,O=P(O)(O)CCNC(P(=O)(O)O)
4005,O=C(Nc1ccccn1)c1ccccn1
4006,O=C(NP(=O)(O)O)c1ccccn1
4007,O=CCNC(c1ccccn1)c1ccccn1
4008,O=CCNC(P(=O)(O)O)c1ccccn1
4009,P(O)(O)C(Nc1ccccn1)c1ccccn1
4010,P(O)(O)C(NP(=O)(O)O)c1ccccn1
4011,P(O)(O)CCNC(c1ccccn1)c1ccccn1
4012,P(O)(O)CCNC(P(=O)(O)O)c1ccccn1
4013,C(NCCNC(c1ccccn1)P(=O)(O)O)
4014,O=P(O)(O)C(Nc1ccccn1)c1ccccn1
4015,O=P(O)(O)C(NP(=O)(O)O)c1ccccn1
4016,O=P(O)(O)CCNC(c1ccccn1)c1ccccn1
4017,O=P(O)(O)CCNC(P(=O)(O)O)c1ccccn1
4018,O=C(NCCNC(c1ccccn1)P(=O)(O)O)
4019,P(O)(O)C(NCCNC(c1ccccn1)P(=O)(O)O)
4020,C(NCCNC(c1ccccn1)P(=O)(O)O)c1ccccn1
4021,O=P(O)(O)C(NCCNC(c1ccccn1)P(=O)(O)O)
4022,O=C(NCCNC(c1ccccn1)P(=O)(O)O)c1ccccn1
4023,P(O)(O)C(NCCNC(c1ccccn1)P(=O)(O)O)c1ccccn1
4024,O=C(O)c1ccccc1
4025,O=C(O)CC(=O)O
4026,CN(CC(=O)O)
4027,CN(CC(=O)O)
4028,c1ccccc1CC(=O)O
4029,N(CC(=O)O)
4030,O=C(O)CN(CC(=O)O)
4031,O=C(O)CN(CC(=O)O)
4032,O=C(O)c1ccccc1CC(=O)O
4033,O=C(O)N(CC(=O)O)
4034,CN(CC(=O)O)c1ccccc1
4035,CN(CC(=O)O)CC(=O)O
4036,CN(c1ccccc1CC(=O)O)
4037,CN(CC(=O)O)CC(=O)O
4038,c1ccccc1N(CC(=O)O)
4039,N(CC(=O)O)CC(=O)O
4040,O=C(O)CN(CC(=O)O)c1ccccc1
4041,O=C(O)CN(c1ccccc1CC(=O)O)
4042,O=C(O)c1ccccc1N(CC(=O)O)
4043,O=C(O)N(CC(=O)O)CC(=O)O
4044,CN(CC(=O)O)c1ccccc1CC(=O)O
4045,CN(CC(=O)O)N(CC(=O)O)
4046,CN(c1ccccc1CC(=O)O)CC(=O)O
4047,c1ccccc1N(CC(=O)O)CC(=O)O
4048,O=C(O)CN(CC(=O)O)c1ccccc1CC(=O)O
4049,O=C(O)CN(CC(=O)O)N(CC(=O)O)
4050,O=C(O)CN(c1ccccc1CC(=O)O)CC(=O)O
4051,O=C(O)c1ccccc1N(CC(=O)O)CC(=O)O
4052,CN(CC(=O)O)c1ccccc1N(CC(=O)O)
4053,CN(CC(=O)O)N(CC(=O)O)CC(=O)O
4054,O=C(O)CN(CC(=O)O)c1ccccc1N(CC(=O)O)
4055,O=C(O)CN(CC(=O)O)N(CC(=O)O)CC(=O)O
4056,CN(CC(=O)O)c1ccccc1N(CC(=O)O)CC(=O)O
4057,O=C(O)CC(=O)O
4058,CN(CC(=O)O)
4059,CN(CC(=O)O)
4060,CCCN(CC(=O)O)
4061,CCCN(CC(=O)O)
4062,O=C(O)CN(CC(=O)O)
4063,O=C(O)CN(CC(=O)O)
4064,O=C(O)CCCN(CC(=O)O)
4065,O=C(O)CCCN(CC(=O)O)
4066,CN(CC(=O)O)CC(=O)O
4067,CN(CC(=O)O)CC(=O)O
4068,CCCN(CC(=O)O)CC(=O)O
4069,CCCN(CC(=O)O)CC(=O)O
4070,O=C(O)CCCN(CC(=O)O)CC(=O)O
4071,O=C(O)CCCN(CC(=O)O)CC(=O)O
4072,CN(CCCN(CC(=O)O)CC(=O)O)
4073,O=C(O)CN(CCCN(CC(=O)O)CC(=O)O)
4074,CN(CCCN(CC(=O)O)CC(=O)O)CC(=O)O
4075,CCN(CC(=O)O)
4076,O=C(O)CCN(CC(=O)O)
4077,CN1CCN(CC(=O)O)CC1
4078,CN1CCN(CC(=O)O)CC1
4079,O=C(O)CN1CCN(CC(=O)O)CC1
4080,O=C(O)CN1CCN(CC(=O)O)CC1
4081,CN1CCN(CC(=O)O)CCN(CC(=O)O)CC1
4082,O=C(O)CC(=O)O
4083,CN(CCO)
4084,CN(CC(=O)O)
4085,CCN(CC(=O)O)
4086,O=C(O)CN(CCO)
4087,O=C(O)CN(CC(=O)O)
4088,O=C(O)CCN(CC(=O)O)
4089,CN(CCO)CC(=O)O
4090,CN(CC(=O)O)CC(=O)O
4091,CCN(CC(=O)O)CC(=O)O
4092,O=C(O)CCN(CC(=O)O)CC(=O)O
4093,CN(CCO)CCN(CC(=O)O)
4094,O=C(O)CN(CCO)CCN(CC(=O)O)
4095,CN(CCO)CCN(CC(=O)O)CC(=O)O
4096,O=C(O)CC(O)
4097,O=C(O)CC(=O)O
4098,CN(CC(=O)O)
4099,CN(CC(=O)O)
4100,CC(O)CC(=O)O
4101,CN(CC(=O)O)
4102,O=C(O)CN(CC(=O)O)
4103,O=C(O)CN(CC(=O)O)
4104,O=C(O)CC(O)CC(=O)O
4105,O=C(O)CN(CC(=O)O)
4106,CN(CC(=O)O)CC(O)
4107,CN(CC(=O)O)CC(=O)O
4108,CN(CC(O)CC(=O)O)
4109,CN(CC(=O)O)CC(=O)O
4110,CC(O)CN(CC(=O)O)
4111,CN(CC(=O)O)CC(=O)O
4112,O=C(O)CN(CC(=O)O)CC(O)
4113,O=C(O)CN(CC(O)CC(=O)O)
4114,O=C(O)CC(O)CN(CC(=O)O)
4115,CN(CC(=O)O)CC(O)CC(=O)O
4116,CN(CC(=O)O)CN(CC(=O)O)
4117,CN(CC(O)CC(=O)O)CC(=O)O
4118,CC(O)CN(CC(=O)O)CC(=O)O
4119,O=C(O)CN(CC(=O)O)CC(O)CC(=O)O
4120,O=C(O)CN(CC(=O)O)CN(CC(=O)O)
4121,O=C(O)CN(CC(O)CC(=O)O)CC(=O)O
4122,O=C(O)CC(O)CN(CC(=O)O)CC(=O)O
4123,CN(CC(=O)O)CC(O)CN(CC(=O)O)
4124,CN(CC(=O)O)CN(CC(=O)O)CC(=O)O
4125,O=C(O)CN(CC(=O)O)CC(O)CN(CC(=O)O)
4126,O=C(O)CN(CC(=O)O)CN(CC(=O)O)CC(=O)O
4127,CN(CC(=O)O)CC(O)CN(CC(=O)O)CC(=O)O
4128,O=C(O)C1CCCCC1
4129,O=C(O)C(=O)O
4130,C(NC(=O)O)
4131,C(NC(=O)O)
4132,C1CCCCC1C(=O)O
4133,NC(C(=O)O)
4134,NC(C(=O)O)
4135,O=C(O)C(NC(=O)O)
4136,O=C(O)C(NC(=O)O)
4137,O=C(O)C1CCCCC1C(=O)O
4138,O=C(O)NC(C(=O)O)
4139,O=C(O)NC(C(=O)O)
4140,C(NC1CCCCC1C(=O)O)
4141,C(NC1CCCCC1C(=O)O)
4142,C(NC(=O)O)C(=O)O
4143,C(NC(=O)O)C(=O)O
4144,C1CCCCC1NC(C(=O)O)
4145,C1CCCCC1NC(C(=O)O)
4146,NC(C(=O)O)C(=O)O
4147,NC(C(=O)O)C(=O)O
4148,O=C(O)C(NC1CCCCC1C(=O)O)
4149,O=C(O)C(NC1CCCCC1C(=O)O)
